0,-2.011994
0.209,-2.011336
0.417,-2.011336
0.625,-2.013967
0.833,-2.011994
1.041,-2.011994
1.25,-2.011665
1.458,-2.014954
1.666,-2.012652
1.874,-2.014296
2.082,-2.016269
2.29,-2.003114
2.499,-1.760072
2.707,-1.774543
2.915,-1.443691
3.123,0.343438
3.331,1.543517
3.539,1.694473
3.747,1.441894
3.955,1.42841
4.164,1.399468
4.372,1.376447
4.581,1.368225
4.789,1.342243
4.997,1.317906
5.206,1.316591
5.415,1.292583
5.623,1.271534
5.831,1.274494
6.039,1.258379
6.248,1.237002
6.457,1.237331
6.666,1.224176
6.874,1.209376
7.083,1.205101
7.291,1.200497
7.5,1.191946
7.709,1.178462
7.917,1.182737
8.126,1.170897
8.334,1.157413
8.543,1.163991
8.752,1.150836
8.96,1.136694
9.169,1.145903
9.377,1.141298
9.586,1.128801
9.794,1.130774
10.002,1.125841
10.211,1.11729
10.42,1.113672
10.628,1.112357
10.837,1.103806
11.045,1.097886
11.254,1.099531
11.463,1.092295
11.671,1.088349
11.879,1.09098
12.087,1.084731
12.296,1.07618
12.504,1.080785
12.713,1.072563
12.922,1.066972
13.131,1.095913
13.339,1.060723
13.547,1.054145
13.756,1.061381
13.964,1.057763
14.172,1.051843
14.381,1.04987
14.589,1.046252
14.797,1.043621
15.005,1.040661
15.214,1.039017
15.423,1.035728
15.632,1.030466
15.841,1.03211
16.049,1.028493
16.257,1.022244
16.466,1.025533
16.674,1.019942
16.883,1.012707
17.091,1.013364
17.299,1.009089
17.507,1.004156
17.716,1.006458
17.925,1.001854
18.133,0.998565
18.341,0.994947
18.549,0.993303
18.758,0.991987
18.967,0.984752
19.175,0.986067
19.384,0.98541
19.592,0.978832
19.801,0.980148
20.009,0.974886
20.217,1.025204
20.426,1.104793
20.634,-1.245705
20.843,-2.812157
21.051,-2.610225
21.259,-2.548396
21.468,-2.499064
21.677,-2.460256
21.886,-2.441181
22.094,-2.405662
22.302,-2.388889
22.51,-2.381325
22.719,-2.372445
22.927,-2.361592
23.135,-2.355015
23.343,-2.34482
23.551,-2.336598
23.759,-2.329362
23.968,-2.324429
24.176,-2.316536
24.384,-2.312589
24.592,-2.30667
24.801,-2.301408
25.009,-2.29779
25.217,-2.29483
25.425,-2.289897
25.633,-2.286279
25.841,-2.284306
26.049,-2.281017
26.257,-2.238263
26.465,-2.274111
26.673,-2.256351
26.881,-2.272466
27.089,-2.26852
27.297,-2.268191
27.505,-2.265231
27.713,-2.262271
27.921,-2.263586
28.129,-2.259311
28.337,-2.257338
28.545,-2.255364
28.754,-2.25372
28.962,-2.253391
29.17,-2.25076
29.378,-2.251418
29.586,-2.249445
29.795,-2.248787
30.003,-2.247143
30.211,-2.246156
30.42,-2.247471
30.628,-2.246814
30.836,-2.247471
31.045,-2.246156
31.253,-2.242209
31.462,-2.243525
31.67,-2.24484
31.878,-2.244183
